game_name,최적화#프레임,최적화#조작감,시스템#버그,콘텐츠#볼륨,콘텐츠#몰입도,시스템#밸런스,시스템#독창성,시스템#자유도,UX#그래픽,UX#캐릭터디자인,UX#사운드,스토리#내러티브,운영#핵/치트,운영#업데이트,콘텐츠#난이도,시스템#진입장벽,콘텐츠#피로도
Assassin's Creed® Syndicate,-1,1,-1,,1,,,,1,1,,,,,,,
Assassin's Creed® Syndicate,,,,,,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,1,1,,,1,1,1,,1,,,1,,1
Assassin's Creed® Syndicate,,,,,1,,,,,,,,,,,,
Assassin's Creed® Syndicate,-1,1,-1,1,1,,,,1,,1,,1,-1,,-1,
Assassin's Creed® Syndicate,,,,,1,,,,,,,,,,,,
Assassin's Creed® Syndicate,0,1,-1,1,1,0,1,1,0,,1,,,1,,-1,
Assassin's Creed® Syndicate,,,,,,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,,,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,,1,,,,,,,,,,,,
Assassin's Creed® Syndicate,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,,,-1
Assassin's Creed® Syndicate,,,,,1,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,-1,,,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,,,,,,,,,,,,,,
Assassin's Creed® Syndicate,,1,,,1,,,,1,,1,,,,,,
Assassin's Creed® Syndicate,,,,,1,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,,,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,-1,-1,,,,,,,-1,,,,,-1
Assassin's Creed® Syndicate,-1,-1,,,,,,,-1,,-1,,,,,,
Assassin's Creed® Syndicate,,,,,1,,1,1,,,,,,,,,
Assassin's Creed® Syndicate,,,,,1,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,,1,,1,1,1,,,1,,,,,
Assassin's Creed® Syndicate,,,,,1,,,,,,,1,,,,,
Assassin's Creed® Syndicate,0,1,-1,1,1,-1,1,1,1,1,1,0,-1,,-1,-1,-1
Assassin's Creed® Syndicate,-1,-1,-1,,-1,-1,-1,-1,-1,,-1,,,-1,,-1,-1
Assassin's Creed® Syndicate,,,,,,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,,,,0,,,,,0,,,,,
Assassin's Creed® Syndicate,1,1,,1,1,,1,1,1,1,1,1,,,,,
Assassin's Creed® Syndicate,,,,,,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,,,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,,,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,,,,0,1,,,,,,,,,
Assassin's Creed® Syndicate,,,,,1,,,,1,1,,,,,1,1,
Assassin's Creed® Syndicate,,,,,1,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,,1,,,1,,,,,,,,,
Assassin's Creed® Syndicate,,,,0,1,,0,,,,,,,,,,
Assassin's Creed® Syndicate,,,,-1,0,-1,-1,-1,0,-1,,-1,,,,,
Assassin's Creed® Syndicate,,1,,1,1,-1,1,1,1,1,1,1,,,0,-1,-1
Assassin's Creed® Syndicate,,,,,,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,,1,,1,,,,,,,,,,
Assassin's Creed® Syndicate,,,-1,,,,,,,,,,-1,-1,,,
Assassin's Creed® Syndicate,,,,,,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,1,1,,1,1,0,-1,,1,-1,,,,
Assassin's Creed® Syndicate,,,,,1,,1,1,1,0,,1,,,-1,,
Assassin's Creed® Syndicate,,,,,1,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,,1,,,,,,,,,,,,
Assassin's Creed® Syndicate,-1,,-1,,,-1,,,,,,,,-1,,,
Assassin's Creed® Syndicate,,,,,1,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,1,1,,1,1,1,,1,1,,,,,
Assassin's Creed® Syndicate,,,,1,1,-1,1,1,1,1,1,1,,,-1,-1,-1
Assassin's Creed® Syndicate,,,,,1,,,,,,,,,,,,
Assassin's Creed® Syndicate,,,,,1,,1,1,1,1,,1,,,,,
Assassin's Creed® Syndicate,,,,0,1,,-1,1,0,0,0,0,,,,,-1
Assassin's Creed® Syndicate,,,,,,,,,,,,,,,,,
Assassin's Creed® Syndicate,-1,,-1,,1,,,,,,,,,-1,,-1,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,,1,,,,1,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,-1,,1,-1,1,1,,,,,,-1,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,,,,,1,-1,,1,,,,1,,,-1,,1
Far Cry® Primal,,,,,,,1,,,,,,,,,,
Far Cry® Primal,,,,1,1,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,,,1,,1,1,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,-1,,-1
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,,1,,,1,,1,,1,,1,,,,,,
Far Cry® Primal,,1,-1,1,1,,1,1,1,0,1,1,,,-1,-1,-1
Far Cry® Primal,,,,,1,,1,1,,,,,,,,,
Far Cry® Primal,,,,,1,,1,1,0,0,,0,,,,,
Far Cry® Primal,,,,,1,,1,,,,,,,,,,
Far Cry® Primal,,,,,-1,-1,-1,0,1,-1,,-1,,,-1,-1,-1
Far Cry® Primal,-1,-1,0,1,1,-1,1,1,0,-1,1,1,,1,-1,1,-1
Far Cry® Primal,,,,,1,-1,1,0,0,-1,,,-1,0,-1,-1,-1
Far Cry® Primal,,,,,1,,,,,,,1,,,,,
Far Cry® Primal,,,,,1,-1,,,,,,,,,,,-1
Far Cry® Primal,,,,,0,-1,1,0,,,,,,,-1,-1,
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,,,,1,1,,,,,,,-1,,,,,
Far Cry® Primal,,,,1,1,,,1,,,,,,,,,-1
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,,,-1,,,,,,,,,,-1,-1,,,
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,,,,,,1,,,,,,,
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,-1,-1,,-1,0,,,,-1,,-1,,,,,-1,
Far Cry® Primal,-1,1,,-1,1,,1,1,0,0,1,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,-1,,,,,,,,,,,-1,,,
Far Cry® Primal,,,-1,,,-1,,,,,,,-1,-1,,-1,
Far Cry® Primal,-1,,-1,,,,,,,,,,,,,,
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,-1,,-1,,,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,,,1,,,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,,,,,,-1,,,,,,,,,-1,-1,
Far Cry® Primal,,,,,1,-1,,,,,,,,,-1,-1,-1
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,-1,,,,,,,,,,,,
Far Cry® Primal,,,,,,,,,-1,,,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,1,1,
Far Cry® Primal,,,,1,1,,1,,,,,,,,,,
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,,,,,-1,
Far Cry® Primal,,,,,-1,,,,,,,,,,,,-1
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,,,,,,,0,,,,,,,,,,
Far Cry® Primal,,-1,,,0,,,,-1,,-1,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,,,-1,,,,,,,,,,,,,,
Far Cry® Primal,,,-1,,,,,,,,,,,,,,-1
Far Cry® Primal,,,,,,,,,,1,,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,0,,
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,,,,-1,1,,,,,,,,,,,,-1
Far Cry® Primal,,,,,,,,,,1,,,,,,,
Far Cry® Primal,,,,,1,,1,,,,,,,,,,
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,,,,,,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,,1,,0,1,0,0,,0,,,,,
Far Cry® Primal,,,,,1,,,,0,1,,1,,,,,
Far Cry® Primal,,,,,1,-1,,,,,,,,,-1,-1,-1
Far Cry® Primal,-1,,-1,-1,1,-1,,-1,,,,-1,-1,-1,-1,-1,-1
Far Cry® Primal,,,,,1,,1,1,1,,,1,,,,,
Far Cry® Primal,,,,,1,-1,-1,1,-1,-1,,-1,,-1,-1,,
Far Cry® Primal,,,,,1,,,,,,,,,,,,-1
Far Cry® Primal,,,,-1,1,,,-1,,,,-1,,,-1,-1,-1
Far Cry® Primal,,,,1,1,-1,1,0,1,-1,,1,,,-1,-1,-1
Far Cry® Primal,1,1,-1,,,,1,1,,,,,,,,,
Far Cry® Primal,,,,1,1,-1,,1,,,,1,,,-1,-1,-1
Far Cry® Primal,0,1,0,1,1,0,1,0,1,0,1,0,,0,0,0,-1
Far Cry® Primal,,,,,1,,,,,,,,,,,,
Far Cry® Primal,,,,1,1,-1,1,-1,,,,0,,,-1,-1,-1
Far Cry® Primal,,,-1,,1,-1,,,,,,,,-1,-1,,
Divinity: Original Sin - Enhanced Edition,-1,-1,,1,1,-1,1,-1,-1,-1,-1,-1,,,0,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,1,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,-1,,-1,,1,,,,,,,-1,,,,,-1
Divinity: Original Sin - Enhanced Edition,,,,1,0,-1,1,1,0,,,0,,,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,-1,
Divinity: Original Sin - Enhanced Edition,,,,1,1,-1,1,-1,,,,-1,-1,-1,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,,1,,,1,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,-1,,-1,-1,1,,,1,1,,,-1,,,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,,1,-1,,,,,,,,-1,,-1,
Divinity: Original Sin - Enhanced Edition,-1,-1,-1,1,1,-1,1,1,1,,-1,,,-1,-1,-1,
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,1,0,,1,1,,,,1,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,,-1,,,,,,,,,,-1,
Divinity: Original Sin - Enhanced Edition,,,,,,,-1,-1,,,,,,-1,,,
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,-1,-1,-1,-1,,-1,,,,-1,-1,,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,-1,-1,-1,-1,,-1,,,,-1,,,-1,,-1
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,-1
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,-1,1,,,,,,,,0,,
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,-1,-1,,1,0,,1,0,0,-1,-1,-1,,,,,-1
Divinity: Original Sin - Enhanced Edition,,,-1,1,1,-1,,1,,,,1,,0,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,,,,,-1,,,,-1,,,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,1,1,,,1,,,,1,,,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,,1,,,1,,,,1,,1,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,-1,-1,
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,1,0,,0,0,0,,,0,,,,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,-1,-1,1,,,,,,-1,,,
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,1,1,-1,0,1,,,,0,,0,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,1,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,1,1,,1,1,,,,0,,,-1,-1,
Divinity: Original Sin - Enhanced Edition,-1,,-1,,1,,1,1,,,,,,1,,,
Divinity: Original Sin - Enhanced Edition,,,,,-1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,-1,,-1,,1,,,,,,,,,-1,,,
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,-1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,1,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,-1,-1,-1,,0,-1,,,-1,,,,,-1,,-1,
Divinity: Original Sin - Enhanced Edition,-1,,-1,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,0,,,,-1,
Divinity: Original Sin - Enhanced Edition,,,,,,,0,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,-1,,-1,,-1,-1,,-1,,,,,,-1,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,1,1,,,,,,,,,,,,-1
Divinity: Original Sin - Enhanced Edition,,,,,1,,1,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,-1,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,-1,,,1,1,-1,,,,,,,,-1,,-1,
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,,1,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,1,,,1,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,1,1,-1,1,1,,,,1,,0,0,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,-1,
Divinity: Original Sin - Enhanced Edition,,-1,,,1,-1,1,1,1,,-1,1,,,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,1,1,,,1,,,,1,,,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,-1,-1,-1,-1,1,,,-1,,,,,,,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,1,1,,1,1,,,,1,,,1,-1,
Divinity: Original Sin - Enhanced Edition,,,,,0,,,,,,,,,,-1,,-1
Divinity: Original Sin - Enhanced Edition,,,,1,0,,1,1,0,,,0,,,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,-1,1,-1,1,1,,,1,1,,,1,,,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,-1,
Divinity: Original Sin - Enhanced Edition,,,,-1,1,,,,,,,,,,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,-1,1,-1,,-1,,,,,,,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,-1,,-1,,1,-1,,,,,,,,,-1,-1,
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,-1,,,,
Divinity: Original Sin - Enhanced Edition,,,,,1,,1,,,,,,,-1,,,
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,-1,,-1,,,,,,,,,,,-1,,,
Divinity: Original Sin - Enhanced Edition,-1,1,-1,1,1,-1,1,1,0,-1,1,1,,,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,-1,,-1,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,1,1,-1,1,1,-1,1,1,,,,,-1,1,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,,,,,1,,,,,,,,,,,-1,
Divinity: Original Sin - Enhanced Edition,,,,1,1,-1,-1,1,,,,1,,-1,-1,-1,-1
Divinity: Original Sin - Enhanced Edition,-1,1,-1,,0,-1,,,,,,,-1,-1,,-1,
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
Divinity: Original Sin - Enhanced Edition,-1,,-1,,-1,,,,,,,,-1,-1,,,
Divinity: Original Sin - Enhanced Edition,,,,,,,,,,,,,,,,,
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,-1,,,,
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,-1,,,,,,,,,,,-1,,,
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,,,,-1,,,,,,,,,,,
The Isle,,,,1,1,,,,,,,,-1,,,-1,-1
The Isle,,,,1,1,,,,,,,,,,,,
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,0,,0,,1,,,1,,,,,,0,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,1,,1,,1,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,1,1,,,1,1,1,,,,,1,1,
The Isle,,,,1,1,,1,,,,,,-1,1,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,1,,,,,,,,,,-1,,
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,,1,1,0,1,,,,,,-1,,,0,
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,,-1,,,,,,,,,-1,-1,-1
The Isle,,,,,,,,,,,,,,,,,
The Isle,-1,-1,-1,1,1,-1,1,1,,,1,,-1,-1,-1,-1,-1
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,1,,,,,,,,,,-1,-1,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,1,,,,,,,,,,,,-1
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,-1,,-1,-1,1,-1,1,1,0,,,-1,-1,-1,-1,-1,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,-1
The Isle,,,-1,,1,,,0,,,,-1,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,,,1,,,,,,,,,,,,
The Isle,1,1,,,,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,,,1,,,,,,,,,,-1,,-1
The Isle,-1,,-1,1,1,,,,1,1,1,,-1,-1,,-1,
The Isle,,,,,,-1,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,-1,,
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,-1,,-1,,,,,,,,,,,,,,
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,,,1,,,,,,,,,,,-1,
The Isle,,,,,,-1,,,,,,,,-1,-1,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,1,,,,,,,,,,-1,-1,-1
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,,-1,,,,,,,,,,,
The Isle,,,,1,1,,,,,,,,,,,,
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,-1,,,,,,,,,,,,,,
The Isle,,,,,1,,,,,,,,,,,-1,
The Isle,,,,,,,,,,,,,,,,,
The Isle,-1,,-1,,-1,,,,,,,,-1,-1,,,
The Isle,,,-1,,1,,-1,-1,,,,-1,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,-1,-1,,,,,,,,,,,,,,,
The Isle,,,-1,,1,-1,-1,1,,,,,,-1,,,
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,1,-1,,,,,,,-1,,,-1,-1
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,-1,,,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,1,1,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,-1,,-1,,,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,,,,,,,,,,,,,,,
The Isle,-1,,,,1,-1,,,,,,,,,-1,-1,
The Isle,,,,1,1,,,,,,,,,,-1,-1,-1
The Isle,,,,1,1,-1,1,,,,,,,1,-1,-1,
The Isle,,,,1,1,,,,,,,,,,,-1,-1
The Isle,-1,,-1,,-1,,-1,,,,,,-1,-1,,,
The Isle,,,,-1,0,-1,-1,-1,,,,,-1,-1,,-1,-1
The Isle,,,,,-1,-1,,,,,,,,-1,,,
The Isle,,,,1,1,,1,,,,,1,-1,1,,,
The Isle,,,,,1,,,,,,,,,,,,
The Isle,,,,,,-1,,,,,,,,,,,
The Isle,,,,,1,1,,,,,,,,,,,
The Isle,,,-1,,1,,,,,,,,-1,,,,-1
The Isle,,,,,1,,,,,,,,,,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,-1,,,,,,,,,,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,1,-1,,,,,,,,-1,,-1,
Dead by Daylight,,,-1,,-1,-1,-1,,,,,,-1,-1,,-1,
Dead by Daylight,,,,,,-1,,,,,,,,,,,
Dead by Daylight,,,,,-1,,,,,,,,,,,,
Dead by Daylight,-1,,-1,,,,,,,,,,,,,,
Dead by Daylight,,,,,1,,,,,,,,,-1,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,1,1,-1,,1,,,,,,1,1,-1,1
Dead by Daylight,,,,,1,-1,-1,1,,,,,,-1,-1,,
Dead by Daylight,,,,,-1,-1,,,,,,,-1,-1,,,
Dead by Daylight,,,,,1,,,1,,,,,,,-1,,
Dead by Daylight,,,,,1,,,,,,,,,,,,
Dead by Daylight,,,,,0,,,,,,,,,,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,-1,,-1,,,,,,,,,,,,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,,-1,,,,,,,,,,,
Dead by Daylight,,,,,1,,,,,,,,,,,,
Dead by Daylight,,,,,1,,,,,,,,,,-1,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,1,,,,,,,,,,,,
Dead by Daylight,,,,,,-1,,,,,,,,,-1,,-1
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,1,-1,,,,,,,,,,,
Dead by Daylight,,,,,,,,,,,,,-1,,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,1,,,,,,,,,,-1,,-1
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,1,,,,,,,,-1,,,-1,
Dead by Daylight,,,,,,,,,,1,,,,,,,
Dead by Daylight,,,,,1,,,,,,,,,,,,
Dead by Daylight,,,,1,1,,,,,,,,,,,-1,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,1,,,,,,,,,,,,-1
Dead by Daylight,,,,,0,,,,,,,,,,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,1,1,-1,,1,,,,,,,-1,-1,-1
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,,,,,,,,,,-1,,,
Dead by Daylight,,,,,1,,,,,,,,,,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,1,,1,,,,,,,1,,,
Dead by Daylight,,,,,,-1,,,,,,,,-1,,,
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,,,1,-1,,,,,,,-1,,,-1,-1
Dead by Daylight,,,,,,,,,,,,,,,,,
Dead by Daylight,,,-1,,,,,,,,,,-1,,,,
Dead by Daylight,,,,,1,,,,,,,,,,,,
Dead by Daylight,,,,,,-1,,,,,,,,,,,
Dead by Daylight,,,,,-1,-1,,,,,,,,,-1,-1,-1
Dead by Daylight,-1,,-1,,,-1,,,,,,,,-1,,,
